DISCOVERER STMAXX,/image/img032.jpg,Discoverer STMAXX 特有的 Armor-Tek3 盔甲科技与两重排石功能，带来更强大的动力与抓地力，让您从容迎战各种极端路况。,/stmaxx_detail.htm,LT235/85R16,120/116Q,LT,10PR,黑胎侧,6.5,6.0-7.0,244,808,YES,GB9743-2007(轿车轮胎)GB9744-2007(载重汽车轮胎),"丰田FJ酷路泽 丰田霸道,三菱吉普.陆虎DEFENDER2.5南京依维柯,吉奥帅凌2.4两驱,长丰猎豹旗舰2.4、奇兵2.4,长丰猎豹黑金刚",
DISCOVERER STMAXX,/image/img032.jpg,Discoverer STMAXX 特有的 Armor-Tek3 盔甲科技与两重排石功能，带来更强大的动力与抓地力，让您从容迎战各种极端路况。,/stmaxx_detail.htm,LT225/75R16,115/112Q,LT,10PR,黑胎侧,6.0,6.0-7.0,221,750,YES,GB9743-2007(轿车轮胎)GB9744-2007(载重汽车轮胎),中兴驰野2.2  万丰心速威.万丰泰威.吉普索兰托(SUV).进口五十铃吉普,
DISCOVERER STMAXX,/image/img032.jpg,Discoverer STMAXX 特有的 Armor-Tek3 盔甲科技与两重排石功能，带来更强大的动力与抓地力，让您从容迎战各种极端路况。,/stmaxx_detail.htm,LT245/75R16,120/116Q,LT,10PR,黑胎侧,7.0,6.5-7.0,240,777,YES,GB9743-2007(轿车轮胎)GB9744-2007(载重汽车轮胎),江铃陆风  中兴金狮  庆铃竞技者 牧马人无限鲁比科/进口  无限鲁比科/进口  尼桑领路者/进口.长丰猎豹.丰田吉普.大切诺基V8.雪佛兰Suburban.三菱帕杰罗GLX.五十铃吉普,
DISCOVERER STMAXX,/image/img032.jpg,Discoverer STMAXX 特有的 Armor-Tek3 盔甲科技与两重排石功能，带来更强大的动力与抓地力，让您从容迎战各种极端路况。,/stmaxx_detail.htm,LT265/75R16,123/120Q,LT,10PR,白胎侧,7.5,7.0-8.0,272,813,YES,GB9743-2007(轿车轮胎)GB9744-2007(载重汽车轮胎),"丰田FJ酷路泽,悍马H3.北汽勇士.福特Excursion,三菱吉普,吉普二代军车帕杰罗,猎豹,华泰吉田,途乐Y60(升级),切诺基(升级),庆铃RODEO,江铃陆风,陆地巡洋舰80(升级),帕拉丁",
DISCOVERER STMAXX,/image/img032.jpg,Discoverer STMAXX 特有的 Armor-Tek3 盔甲科技与两重排石功能，带来更强大的动力与抓地力，让您从容迎战各种极端路况。,/stmaxx_detail.htm,LT285/75R16,126/123Q,LT,10PR,白胎侧,8.0,7.5-9.0,283,841,免,GB外规格,悍马H3.现代特拉卡.陆地巡洋舰.帕杰罗.途乐4800.,
DISCOVERER STMAXX,/image/img032.jpg,Discoverer STMAXX 特有的 Armor-Tek3 盔甲科技与两重排石功能，带来更强大的动力与抓地力，让您从容迎战各种极端路况。,/stmaxx_detail.htm,LT265/70R17,121/118Q,LT,10PR,白胎侧,8.0,7.0-8.5,272,808,YES,GB9743-2007(轿车轮胎)GB9744-2007(载重汽车轮胎),"丰田FJ CRUISER,丰田LC120 普拉多/LC100 陆地巡洋舰, 日产Y61,途乐 4800,三菱V73/77 帕杰罗,吉普牧马人  2007款",
DISCOVERER STMAXX,/image/img032.jpg,Discoverer STMAXX 特有的 Armor-Tek3 盔甲科技与两重排石功能，带来更强大的动力与抓地力，让您从容迎战各种极端路况。,/stmaxx_detail.htm,LT285/70R17,121/118Q,LT,10PR,白胎侧,8.5,7.5-9.5,290,838,YES,GB9743-2007(轿车轮胎)GB9744-2007(载重汽车轮胎),悍马 H2 东风猛士,
